Thinking People are History;http://lh6.ggpht.com/S2cDz5GcWUcCpu7wI4gjzBgupXPWvRQer8cDsNo04ubYOzVmEWm81lavbDy80tQ-WxWYs-oxS6cIYSuL4oH4hQ;20185bacaf8a42598703c2b99a59af79.16;47.993721;7.847361
Kreisel Konzerthaus;http://lh3.googleusercontent.com/c3QlCXkVXdGJBdXXTewpuv5FrvsUIqx3qNDMNL8mCv1eWslx9IFML13e6Uw7Il8qhYV7etybAQQDiz0kgYhgSw;59a06ac0cc9f40f28e9483513d62a708.12;47.995863;7.841659
Jacke Der Nach Auschwitz Deportierten Juden;http://lh3.googleusercontent.com/EgLDIywKywbCLAnqk1PTq7llPBO89HmTsQEMyADRsYQiGPYV_SAEQGwvqc9Simiwvg8okKnS-UI2f2f0qgUkHw;8d1dbe17f8ff4798be1774cd697342fa.16;47.99575;7.841377
Martinstor;http://lh5.ggpht.com/y76XEBfA7Mne2hzd4HNBJWbFMHWGT4gcUbRiFkhgPvDMLshj3riWVDxqMIx_JSYyRbKWIlXuLcsnZFaszFmhWQ;32dca8fe2a2e43629329863dd516b714.11;47.993782;7.84902
Tram ;http://lh5.ggpht.com/dNkYLo3xkJpDysrCe9q4yNkaEMMPyTi9wbf3q-TomycNUHCEn6PiEIAlYDa4bD3xYKeEafnU-mO-4Sd1HLaj;e4e5bdf2759a4e05b1edb2edacaa97c6.16;47.994492;7.850442
Tripple Head;http://lh3.googleusercontent.com/5r3HhZoEYIRDqQiGaHl1kyNqFpL9E5S1uBXpW_cB5-iTp_UQ90B9LB9wmgptQ1RponSo4Xa8aYXTbhjv_hqU;702823221876444384a6a0205b205d5f.16;47.995706;7.845471
Gedenktafel für das St. Clara Kloster;http://lh3.googleusercontent.com/waNWiR4T-ROgGgCMSMvu_4woQF-UCcjoNA8coeN_IZRCdkSFpnrUo24k4szfNEB9QL929nxsG4_fjQ-LFrrIFg;4cd096e704934a12b7603879faa5c28c.16;47.996987;7.843971
Öffentliche Telefonzellen Bücherei;http://lh3.googleusercontent.com/EuvDXOjOwAEzKttWRNPKZdQQl9gGB3iQpHiR6fka19HSz0GH5ddsYmQz4s5S1MBkKnhBEy2hKHD7YCTh-sE;ed861e44d2784d41a0f5450ec640db0a.16;47.994963;7.8444
Freiburg Horse Murale ;http://lh4.ggpht.com/-0J27z8fu6HfydKnQS3ht7ZQOvZlL_-DoxJJhdX49fkB07QOEOqfXYrW5auTY7XWfEI9qbUSoSwri1_DttZakA;b129500b90274c0ead1e06b0ecedbc4e.16;47.994699;7.844647
Bat-Mobile;http://lh3.ggpht.com/gNUMhA4-gYTfGZdYWnECwwp3Iw-02e8Qcgl8RMO-AjwH1bE7GXMdKP7sHenIXpomuJO-Yw9wKz6vEz16lQ7Q;f458e0619e524fdb942757842aa0caa8.16;47.99592;7.84386
Apotheken Street Art;http://lh4.ggpht.com/jcm-h_8_wQs0K-lMvcEgmMrryGFPTjVURNc_jQnKWS2ameiw6KW0QbNKYMkD1GA-aj1P-dhnTuX0hYMZjDZz;f47a49e841fb4c68bd1dd2e1b3882806.16;47.997177;7.84992
Karma Buddha;http://lh6.ggpht.com/kZwxLlsR67yzS8E5kT8xBpubuFzcoHRg8XmtPIAeYVAOuvLZRRcOp6AdMqfQFBHKyCs3NDhNS7L_h1A471RyUIgeJU1Vfdq9RRKjvSRwxzQNPQs;81c74ac5b4b74d7fa052bfd823044828.11;47.996318;7.844359
Schachtel;http://lh3.googleusercontent.com/LW6iaRCJsb_SH6-Jtqu8MV54nXzOMWa6HGgNFF3Ug6TyGy6x5vqb4fhK8abVNi5eHDia-Z8j8cjFfADB1XHO;cff8b22395be4aa4b7d6defbebb181d4.16;47.992852;7.849182
Steckdosenmann;http://lh4.ggpht.com/-Me5RRlnrmXR9p_hxwY6xuagvy1IcHC_-UcMAVo-PYPdTk0TqqBBChsQzOyupSp6JXcyVTxKBvLQGrYeVLg;9c01512f241a4f2cbb78ec8d185c4c45.16;47.990612;7.845593
Breisacher Tor;http://lh3.ggpht.com/snd6Cp7-0lRF8FlDWGoPDSg_8onBm8y7EdtdG15-Y-m3fsDfSVbyPwcrcgn8aI8skCfvzcMsBe5oQtiN7KZLGi-9GkZ_-oMvtg6x00owZg7iz2kD;4f79de56930546709854f51f3516359a.16;47.992341;7.848052
3 Schüsseln;http://lh3.googleusercontent.com/bEIB5gr1FWvNVF4Ncjianw7UoqUNcf8ZUXslcchW8va0F4So_rFBZIxbLsNxf0Z6upH9Wm8lkquhWsGR_i4e;8f4b36420bbc49e89ad44cbc2695baa3.16;47.994696;7.847878
Skulptur am HBF;http://lh3.ggpht.com/nw5JP1SAt9fxRzJhHvlt1o1N2Fh18-ViBzUa2w-78HFJ8xORUgM5pyEtzUfKnD-_X362GwEnPtBpksmdGgoQhg;c0eab64bd66449c6a2b350959d2cd132.12;47.996109;7.841564
Die Geschwungene;http://lh3.googleusercontent.com/IPfgiMoELTlJfiJfRYa4_0vtjHTS-kIcOQ-4aQlD3TrJ_47LujEhLgPlfA6qcJmioZ46XflxWSvb1OwBZ3zWGw;35761031e6a449388297d88930ae6b56.16;47.994753;7.846402
Erbaut 1900;http://lh4.ggpht.com/zd3i-iIIde68q1zd1AeczzeEmAav7sijrYdu2nk0hLX0vJMWQfvbMgatvMXe3YExS9mkk-ThomBNd4AxPd8Z;7585b8db71d74e3291d3e2150be93d8a.16;47.990344;7.850153
Weinstube;http://lh6.ggpht.com/Aia9O2Ac7aSHEPgmZn62V-Rlzh1MsfwJh4sUTh8Vu4PsmybsAW2kiIkTvoB_uz8OqHzjreMuqvI_BmATckrMyA;39e77a6c5e394a91a4be6d67206a22e8.16;47.997264;7.84459
Lovely Fountain ;http://lh3.ggpht.com/xvmY4O9YkewOS4Gz5CfE36haAFoynbS-Kk6IzLIhSl0rtOeq6wD6CXg1hnrfaSjxKlZbpBHL4woL7t7ume4;389c7ef633de411f8e9461131d08bd40.16;47.990895;7.845747
Stolpersteine Neumark Und Meyer;http://lh3.googleusercontent.com/NxFtgxbBbnxdZ4PVnzYUQ_MTWLhacLMWNK72nRvUJ7gkfhjaLKn2VsFXXHwz6kNW_5oV3GTosDVN5NCOZ-I;63d2db8174a94a8ea894b667369959ee.16;47.991679;7.852201
A Flower Mosaik;http://lh3.googleusercontent.com/2grHaDCkEHg5_s5TbUw7fJPN2sGVYwHAaEYrE5QsVteQokgjffD-f-Tw_IMP3xsEOB04Dj_KWKkbsDTKt7D9;b3ebcfd1b5984212b0deef41e2919a4b.16;47.995495;7.846252
Stolperstein Stefan Meier;http://lh3.googleusercontent.com/-m0NA-75jxdEP8Pr4ZtFYcySk7KRLf1x-zASXF2REwbBXf7rx8-t4DEzo7scdgY7kjHwLi1Rvgu_b6S0PdOl;94489c5c59424d6299e9fda8f5568bc4.16;47.997389;7.849881
Hoehere Mädchenschule;http://lh3.googleusercontent.com/jyCePPKgK82rBH6P3nF2pBdTyWonpvHBO-5iGYjto815cgdpBmUY4C9TPYDNUTfa3AWW9Z62SKatCxm0dFDU;acfc77f1a3324d61938c8155c06dadb6.16;47.99243;7.849855
Raufende Kinder;http://lh4.ggpht.com/DWzjEXfjJ9K6-r7BMEkszHfsm9w9SsFJkN3H5AnInvQpdwzuOqf3wSO4E1xsLhNTLjP1d86SHIxPRI8WMwcO4Q;988c4d6a08c54cf3a3d88ffa30e7bddd.16;47.996291;7.846723
Stolpersteine Abraham und Grumbacher;http://lh3.googleusercontent.com/2WKlGyGYsFI_QwzsNrgHfcfk6s4ULb970DBHuiazBQwx0qP7xGlCbDqs9I_Tk1jnTnUBHHVYptDLBhAWezxPHA;c04dd822ea5f4e9db89d518f30e6c842.16;47.997417;7.843671
Wasserspeier Zentralhotel;http://lh3.ggpht.com/xCB37dUQ0Y5DR4rR18ULBpsBQ2dyrtoNncIb-vUzqXQxWeBe6_n0l87eYT3C1Du-PYFoKOcNw2g0nZnQ4Y48;470d09b43ede482491a40ad7f36e3d29.16;47.997415;7.851505
Stolperstein Charlotte Bloch;http://lh3.googleusercontent.com/zHsJn0y47trKpJu4mWW1rbIJSoZCqWUvU_Asb9rSC-FSVKxusRXVtkEC9iZoyxWF5RNQYPra_xIZYylWhdESPA;0caf2e02440e428f9feeb66861147e72.16;47.995703;7.845059
Fußballplatz Haslach;http://lh3.googleusercontent.com/AeadALOk-s6OHNN2L3caqFPFFZ67LpLQu8tLHMbQk0RW6S7rqvFQ8rf5VT_O9VqMHiI39WP6YWL4YG3EfX30;87107f004c7c444a9751e8e025afc268.16;47.991358;7.827012
Die Klapperschlange;http://lh4.ggpht.com/KEsui5JIKx9Jig0VVFcV6asLBRBVycuRi0cxbt_ZDGUKBVSA0Wsg6Dbd6AZwnKwA3OiLaloDGvfR7rRs-_RfFQ;9d905455488b4ed0909203e2202868ca.16;47.991082;7.826067
Spiderweb House;http://lh6.ggpht.com/_JHvPkpayDZHlGhMCzJ0YhFmBX_O77V3CyfxWIdIBPTYPk70amowboKuuQhQvcdzGgUpknHn8EV3bIUpx3Pagw;b40c346e653f4dea9bc84b1cddba54a2.16;47.997023;7.819184
Metal Cloud;http://lh3.ggpht.com/14UXL14q8-zfZ0mxY1q58lRdfXgM5kBjjFl-1TCRtOCNOhJ8BGsVdjE_3YAKNt9pGFEclZrEoyaJyKUlIjyWbA;8932b159f1574cac80f74259baa39abb.16;47.992138;7.824948
Badenovahäuschen Fehrenbachallee ;http://lh3.googleusercontent.com/K0oiBdYmeii11oY_JunusOw_c9WSkZ6Ph4zGIhsc-uB9S53Ao7QZOTHsVd26b5Ney9dsr9Z251dhFnZw54t5;eb1cd0638eb74e619af59752fe0c0bf8.16;47.996089;7.829431
Brunnen Ferdinand-Weiß-Straße ;http://lh3.googleusercontent.com/aQ4gA_LBGaeZ1SiTGejGP4YcNxG8R0CRlBwhNPdRlSPM3bN8niXuHY5CVKIRA83m6FhSl6AU0sDC0nj4NHsGqw;cb7dc705d0c046049f23ea564310f50b.16;47.996843;7.82939
Mutter&Kind Relief;http://lh3.googleusercontent.com/o5mNt6LXFD_alLQRYdGMA3B_whqjBGvuo8nWnYg2lnobR5FPEt49w12f7w7nnNHEHf7e8mGR9A3X48WvI2w;76e61f7125dd417c9c15534f17f0e177.16;47.993965;7.829452
Alt Haslach 1910;http://lh6.ggpht.com/2Ovc-c2C359ojM2Qq36qxBj1B6GHPY9nKkZdEpEyIDl8YcFmssFOx95KOlTVrdWdVLNnPUt373r70YIomI4O9g;517a2198d6494311a346300b30d9820d.16;47.993601;7.819792
Hokus Pokus Beat;http://lh5.ggpht.com/1250enkgnFUgzx_Z3nm16HSueRKFotlGv8cDlwej5iI8ADZB3VXwfrRsAW5MhYI4E2rQztBpHyo7I1PblRX9;0d500864c86c40eca454debcbb89dd9f.16;47.991594;7.827222
Blauer Spielplatz ;http://lh3.googleusercontent.com/d0gqTSv1VJ1VCRaBuFgQoQy7cMkHtePXtKGxMsVXmPurFLoqWXbKkU7b-MYfgSAwFyYjly5CWLBRb0o8MBs;d4f07c71295f4475a83eb46313e844b9.16;47.99718;7.826663
Haslacher Str;http://lh6.ggpht.com/5rqNqzQyXsjli9roFAoHOgQG6XlVIpMZ2048xwk2k40jK0ihXVoImG-u7t2Xf-oqv1Wywf52_1KZWKl-NAXF;920cb750091a42539674a23580bbc202.16;47.995641;7.824799
Staudinger Säule Nord;http://lh3.googleusercontent.com/2SkFshrkfY8JbeiTtolZGGpJ9e1tB4rx2FBCspESSH8i9o3_8FUYEU0EK3inAvPuNd7hNfRLXdzeJx7X-a2n;6615e0db55524243bc5928f64f96636d.16;47.992561;7.825431
Beat Man Haslach ;http://lh3.ggpht.com/3J7FBokfy_8_UX48c0y56d4n1X_x7blUr23XEE0rNhkg4jopNemubyoiP4uzZ2y7VPT1jd8CI_yWxh721sid;a56db9226c884250a671032f08485467.16;47.991146;7.826742
Dinosaur Jr.;http://lh3.ggpht.com/-dzAsWjnwQ8FnpuVNsFw32pqrUlSus8-m-RtQFpsOns3MrRK_moyrb-8FR6lFQ-GG4fOgLbZxB5GSxEwyezr;ccb147eddfd440ae8521d1341b959bb4.16;47.996268;7.820276
Klettergerüst Haslach ;http://lh3.googleusercontent.com/ZxW-xtFI4qOhqhvK4uIdZxzWZsroKWEJvobad7nAL_z8Fg91BytyFcFRq5_YieHANkSFVuAFq0gKRFyFYzb86A;aa889169f9da435684d4686e3209348f.16;47.992243;7.827695
Clown-Lutscher;http://lh3.ggpht.com/dcp6c7oMQmqB2cvPQaVQotH5YZDwPP1dQGE7xEqwpsQZ9k6fTrf0d-k-V2o1mwVVNCTmCXv65pOHDVRQQ2q1jX9RlAHaSzFjj2K39LzJ3pzWJNsD;5157da4d280142c7ad15cc17016bc916.11;47.990709;7.824288
Gedenkstein Haslach Scherrer Platz;http://lh3.googleusercontent.com/6hV2uGquwmGdy88rQ8C5EmRvzaT0jlg_9vBRaB1cpDQQQIqTG28dr0a2K70yipKDbGlIeYN2F_S8zsJzTNds_A;8d4c653633714f3492544611091bc3b8.11;47.990606;7.819985
Brunnen am Scherrer Platz;http://lh6.ggpht.com/Os4kheQJSS3SIRpFwuAH-CVjssL-rRD0MS0umj1s6BEZsM2NpKGbf0teivPqAbA27KNk3CI_OTTeadEKj68O;cd4cd0ad807845409330a0172a2b5d8c.11;47.990355;7.8198
St Michael Haslach;http://lh5.ggpht.com/y1GFXnVyAccqhfz5JWBzQumj1AIvMB8Ae5AL2n-cMkWbbDKEy9D3AcEoUq4uwxnG6UGe981Wb_8L1K--P3Fx;b05d22e42ece4fc9bf291d0b3ae7a8fc.16;47.990538;7.821327
Bolzplatz Haslacher Straße;http://lh3.googleusercontent.com/uHPgJtR-HrKfPp5-T5D4Dg49jKhl0LfI903Yh6vyjGX_5jH-5nZV0ReMiW7B52LNWGFtd0HT-11s1ZrlS2c;d44932122d2c4b868eeb4a0c058af24d.16;47.994757;7.825804
Kinder und Jugendtreff Haslach;http://lh5.ggpht.com/iMpDHR6LiK1nlKGpQSb0hpJv_HYRM3lsXf62uVgdUfG84NGK3BJBLi7uo9Rr3xvU9hp_tCqb9GbgmaqemxLlcbVK_-D4V33fOZRZUYOn8bWCJXP9;7792f072b3fa468b8f154d2d7f4e815d.11;47.990611;7.823685
Kreuz St. Michael;http://lh3.ggpht.com/P4S3iZcP5APYmoug-ulIB4Q9MKFcP5y_VziFJRrWFNevhW_ZRM8FH5c16uLs6nb0tyunJQS1_sqX4OAzqj9ql-yYdlOz9_dBTV5gCZaIcWyasyKm;462898bc15444da89783067fb3fdd903.11;47.990335;7.820992
Ziehharmonika Relief;http://lh3.googleusercontent.com/7dxdDz-rl7WnuGsFT8IS9cdPofFjpx2CEbl7u6fO939o2LQJxcYBhd8nkJ4sPLeStDaQM0vIkg0fHARfPkMn;5e11ccdf39b244cbb05861cb8875a6f9.16;47.994218;7.828705
Kirche Jesu Christi Der Heiligen Der Letzten Tage;http://lh4.ggpht.com/Mgqzd1wOdQN5nNNjwB2nRf8k8ATub62Nzg36OrBGcTJKp-DL1j-Fg3ymCsM3IObvrai82Yum59IXjgWS46M;009a0a92d88144ab99fd8c5cc9a8cba1.16;47.994929;7.824242
Spielplatz Bohlstraße;http://lh3.googleusercontent.com/arl4kUEH3lBHDine3ZraI8AjuFyn1NodYi8ZSh4SoBfwB2YKsEyt_n_8A3Refse-136SYCPE6eRfY49IYzv_;20bdab245acf434d9352f29684183531.16;47.995407;7.825854
Flötist Relief;http://lh3.googleusercontent.com/phBbQiqeHkOzRpmccl8paucz0QgrpUHcaAfsVj2NS1rrrKoHha3R1g8n7bNrjpd2QVlDxBD4Iq5kn1_4ZBr2;fd9cf63abe7b42dd985c907ce74d88bb.16;47.994309;7.828408
Pizzeria Pinocchio;http://lh4.ggpht.com/AR3i_DW7wAHCfnqwMwvPibCuxvZ2xkK49pacUWzTlyu8WP9IgB_dWTz913zELuAi3xUliCfGO4Fv-_FW-PyAtw;e31255c44a4c469aaa9b0a940a24cdb4.16;47.99445;7.819344
Elefantenrutsche;http://lh3.googleusercontent.com/FlJGzi24oIZpCrn0vA66AlPWyVeMyVOFONtQTfz56jRPBHkhSj-VJbGltUS06eJX4dt91MoUhoiOU7SRMDrwXg;27f764c17e684918bb5ae3d54773f5b8.16;47.996503;7.828997
Trommler Relief;http://lh3.googleusercontent.com/8jmbTtzQyEJQdnlEr5OWKbcJ6z5Jzkc1XCEJDbXL0wMlagJ3akZJ1t4SGaMcvbAhrjQkKaOOV4a7O6490-ta;e5879799dd074efb9c4902564046d0fc.16;47.994052;7.829056
Sonnenuhr Staudinger;http://lh3.ggpht.com/NZJ39fyr9UrA9a4jbIUpyRqXTzRwLFWAnikzDROieOmXs9vxVJScXB-7bqQ5Vp8Bo4CUMB-yMh2-DvPym4-ma8F93meryzV1BunWkA9bbl-XyG2hww;8b70b349b20d487090181f644327c718.11;47.991222;7.825398
Spielplatz Uferstraße ;http://lh3.googleusercontent.com/d2031MZPdrSMyf-g3EnVv4l3C1rqGa0lZivwmpHV6iOHIKATkRBi0M8ZYX0yUNZ_bkVtqqUlhIi5CebkQpE9;27008841646b4d2ab0262438f45c52da.16;47.99476;7.827638
Spielplatz Blau-Silber;http://lh3.googleusercontent.com/jgZqfVtRClyDXd0b0Bba9ZY7nJeLMie3QPoY5_jzMMXnoCbe8pkEKfor5NPVayoq-iXZ_t2rqJ_GTsl7Qe7n;47bd90306212444595c422c424c355b7.16;47.993922;7.826707
Warnwolkensäule Staudinger Süd;http://lh4.ggpht.com/6xYnC2zpKohGr_XlDp9y29vhmOvNiop7aioxZajhDc0azkNC21ZEKxGU7WCd1pR8zABi0AUboPkVgTIVHEnkn113nmezGZ-TlbMSfD9FBzEGllNN;4cbf03a5900d4cc2806e68160297ab3a.11;47.990763;7.823909
Minispielplatz Haslacher Strasse;http://lh3.ggpht.com/BhWSAoMT4AC5wjuVytksXnQBKfRN9cH_KW08TEdLNkbm7ekIrfVW57vZuZeHnm6oOpPSpxVFs4qfftOj4bCcdA;b3266babc960416c9da6a6ee002aca3a.16;47.99619;7.824346
Badenova Häuschen;http://lh6.ggpht.com/oqSSpCeSHQSd77XEMjZkj2RX5343AkKUKnmKZ2MR16BWkI55O5uI_EMzGg-0cIfVXosrlTnLZ5E1mMOctrK-uw;dd925e817bcc4ad2b7dcfc32f8515f13.16;47.993731;7.821809
Kraut und Rüben - Urbaner Garten;http://lh3.googleusercontent.com/7Cbx8KQCzs30JtB2cHybWBLKnllqN73jLy7I5wBwuJxlmPhDlYjpvjRfuCZk9q_iGW3rrc36QQKaCuyG0B4A;5ddcfc3f7f8447d5b46ac68eff6528ce.16;47.986681;7.871865
Mysteriöse Musik-Statuen;http://lh4.ggpht.com/qN6FBxL408p7sZ4qYNsdgLQ4-ylL6ywIm9_MkDi0FtCOZfsExA2MmiB_LX2G8VND-B0M2mA-PtuQm3uUI4CD;589faebe93964eccb753cb274d70d5f3.16;47.98888;7.872584
Spielplatz Stadthalle;http://lh3.googleusercontent.com/-dLfKIahimsHlA3pkW09DlfQYUKBJtTjAroe2GUw1bFFvlm3_a1zUhUgmJsVP1FBijEjrqkJaqJgIomsh92I;bc548a0f3e944bcca2b03d8bac6d78da.16;47.986771;7.871227
Dino ;http://lh3.ggpht.com/qo6NYxCNcdJ3Np1sOEzx65whA_9-mm07a2vIQeoAqUv5Gbxk1ZwkhVbrozomdGhMEPfJl2fFNH5cmLi0S85G;22e4ee392af84d3aae84d464d9bde8f8.16;47.987739;7.874412
Raum für Kommunikation ;http://lh3.googleusercontent.com/A7UZdPwZLaWtOkSGcrCm8yHgjp1GIy-mBsE-PobI_EcMLMS_jrco9Qp36jPI8Tgm3tRicGPiLuVCkwQ2XOpf;708cfd675cf0487eb8e207c4bae229b9.16;47.987505;7.871139
Baum des Jahres 2015;http://lh3.googleusercontent.com/W1wgdp3_FlypwB1M55X3o-cfnoy5IA22XZIzldsVN89bYfO1mrqu-cyJquvP4Gffriqna2tqKyTre74VBikD;b3740e29af464d1faaf3979e198d4844.16;47.988093;7.871782
Biosk Stadthalle;http://lh3.googleusercontent.com/uHZDNgLLVdn8S-SxPJ-9V4dTlwtpnXXZkmt2VezLeZQBBm516ucWV5Lr5UWYVHd4tvspQaMXVkPsEWXpfMw;375a14faa7f14766abdfa161bb65ce99.16;47.987666;7.873806
Mountainbike-Wegenetz Freiburg;http://lh3.googleusercontent.com/9EBV69lnsXJy1MFg20IdWe6Q4jsuh3cTVsJUZb_66r1ryG6gpFWm6OKwTKADrieaGhicH6AMDSggg2wTF-cn;23abf9f332af43a290a03b36cd0ce5a4.16;47.983208;7.863807
Grafitti 2.0;http://lh3.ggpht.com/KfwBjbGLpbnPGdA264OemwWFBzA4tfspVCvIpnxoJEZhA4Uxhxq-p9XVBpDe0hRckanVlkDSiOqdxd0heNQ5;81b586e297e74904ab70ded25ef06cc1.16;47.988142;7.87425
Vereinte Nationen ;http://lh4.ggpht.com/QVRWQH8l2u6o9p6rEx7u6IBP9VIkvTHnnuCTl0u6ZuN5q7rRJXPs4B3LhTGxw6USXXh0i8YUM1ywg6ffTCw;f5c9ce17069544f49db553889a7946ce.16;47.989863;7.872497
Ensemblehaus Freiburg;http://lh3.googleusercontent.com/Qnrw1gp_wLJcFyuU7KqMosZD0QyS4sKXqLmZG6ktZTec5ETKFk8u7npP3KlXHn8YsfAR-7mkVx4yi3GK6xe4;67bfc74edd9d470783c19fabc0a1bc0e.16;47.986384;7.872255
Spielplatz Stadthalle;http://lh3.googleusercontent.com/5SDhtugKm6QT-yyIjTB9xqghp7LkIL5eBSbdzZavo0nu8ny3_ZeAzs0hoc2CWmMNwBJpQTQyY5l9gAj0dSDt;1c4340ba7f4540f9989a0844caf32229.16;47.987202;7.87117
Waldpavillion;http://lh4.ggpht.com/SdSr7_mD9RZ6ZR73EW7jLEsoJrhyyLCXjYsSA0oa5oLInCmnP1ivT5q9A04j8XjlKeGDts9AefS_090ebk70;4d3a833df16d489dbe4e9e53c517efe9.16;47.984712;7.873025
Stadthalle Freiburg;http://lh3.googleusercontent.com/BIgED9ZVuIw7G-dtG5OX7-u_Dkcf8EXhvolFFY_Qsdl2j49X9CCzuZ7WL2jycrrGCEnq7MwMEWmzAm_GMnM;97d742bf940a406c8a7f0ecf417d5808.16;47.986879;7.872724
Skull;http://lh3.ggpht.com/ADVaCmTtoUn7VqLJ-Ohw-gj2VqBf2YXzcGSI0VxF3V0DzTIQm6ZguWRCxq2zWmg5eUX21yuTvtjHuzVt7we3;4d54975e3b934d8f9c31722b3df17e2a.16;47.988132;7.873459
Versickerungsmulde Infotafel;http://lh3.googleusercontent.com/eAXmYsH7Wye3bDeMpObggHGpFyBxtM1FUx9Xmkuo86ZCw8017ZKceB-SxtNU2fw41t4NplacXbya0WNK6q-2ZA;4d843091d9a84a33b24e45a1513bd214.16;47.987258;7.871817
Tischtennis und Boule;http://lh3.googleusercontent.com/t3zuRW2fDlBgGCisx_8BBMr-l8Uw-yQpciJIUCqlDW1zllUeRc37BdOYuhEzjw6nviXKuuWNbZpubOYUMzsX;5556204f276d4fb887ddc889b825275b.16;47.987342;7.873551
Europa Wir Kommen;http://lh6.ggpht.com/tNQDSwQ4hFCQpCgIiwSsGi1vhV1Wq_j1LPS0VdA9Mo4fODPjVq4edsOgAT_VZWMKrRHaIRqh0_tROuwAVpIHTg;1478dd2bfed34b55b11a82266a68dc97.16;47.987688;7.873265
Teddybär ;http://lh6.ggpht.com/6UtFWsOLbvEXOh4OtZTKrkcN-U1cfrec3_QkkX8LYaglF1bp7VrhRKzyerps6Xrh8CkFxnvX0zukxP6StI8;a5e9ef9ba600444da1ee756c0ef7584a.16;47.988097;7.873841
Evangelische Pfarrgemeinde Ost;http://lh6.ggpht.com/N1k1g_2677B5fpT-Y93sNB2pDKuNk60RGTdqowfMWEMl1tI7VsXUGHDNjaFTVziI_yEPS-3ymINZkafJkpPr;5f529765cd78467884928297f2bb7c24.16;47.989391;7.874512
Wiehre-Kriegsdenkmal;http://lh4.ggpht.com/mN4NtxkTFC36_1zi6wvt550cufyC6vxgEKVwyTSoOt7V5udRQ6vOA1Wm69DYGLLlFhABKsuK-Fy-A4mc6gA;ddd3987a36f7482d86c96b3ff59e5a46.16;47.985144;7.873012
Blaue Wendeltreppe;http://lh6.ggpht.com/XltzChqdgwXCEcL1znbntKoFQ2DZDDyCv3AfdPTWHFHPVI9kOCXs3w_q2Uom3ozySKa8rTeizQK5m5Tau8UD;c1c88de95131403ca9d4965f02333274.16;47.990342;7.872781
Schülerkunst;http://lh3.ggpht.com/-57XjIMzr30Q4pFjZgCUVgMY7xPh_VQzE0Tr3H4YgqoJ2pxIOFQ1XwIYwAlCXt6zHeSqXQKJYTzU7XM5QjA;7f00fa9df045461aa205f46b78939bb7.16;47.990193;7.873021
Windkuh;http://lh4.ggpht.com/tjiPFrVwoH-eqfEPEIGkjZjphtOiBVGjqCm1-Uo6ad7nRNwk_WlC2rxx9DEkyzTK0RjBVerVhsxrUrlwQiqr;b6d9847d6f7a42b4af5f39e459d09371.16;47.990744;7.871528
Riesenkreuz with Cage;http://lh6.ggpht.com/5XkYa32WaoI6AFex_p7fdkep8uPH45Rb_fYr9tLa7GoI9qJa6A6-hiROfuU0m1tTJxrq7J5hOHQfJszEiA;1713302ee4c74a19a2080c2fcdf91703.16;47.995644;7.874508
Abenteuer Spielplatz;http://lh3.ggpht.com/tas-gzuYczhcAooud8HAeCK30R95LHSmdsPzrU9HfWMHOgGLc2m05YBoAePeM08aoEb0a6HN7KK1mBe83b9N;d575cdf3fa434719acde3b2b5adb33d0.16;47.990445;7.87405
Energytails Fountain;http://lh3.ggpht.com/EK6ecN6a1uFFxdMr1V5wgtYt1mqjkhnZS4N2s6pljqiU6BRP5Wnzr2Wjv_H5rPrFd5yVnVN8DjplUTzMIm_9;89754e527d744b4cb65257129b3c98f2.16;47.992089;7.872052
Sonnenuhr Gasthaus zum Stahl;http://lh5.ggpht.com/Mdr87dPSWxTd-7-wwpvmoj_rnxzMVl4nWChTN9A7BcjhWOZpWXS5A4dBYDfj8pDQghn9KD7lK4qoVMAUe3AMog;46616e6d77b24f9fa8efae8d398cc5f1.16;47.992119;7.873236
DFG Pavilion;http://lh4.ggpht.com/zXITScTJYP-W6cgFLqKOcAnnuqpu1a2-x9lrirp758KGRIyenJtc6ypZrGobjKOTay_rRtR-nfvENw9Gl7K0;fd7f704bdf474c0bb354f0e2f6c9906f.16;47.989989;7.873879
*MAK  ;http://lh3.googleusercontent.com/dy9b6DsSxf-cOX4dXZa-opJ1by2S_AGk7fRg7LQF9MicCF4LHPmukwgFKplb6LezpB51cXNssKgMb4PtGPy5AQ;bf6170cec9ce44148eae9c48644d53b3.16;47.982949;7.893408
Südtribüne Schwarzwaldstadion;http://lh3.googleusercontent.com/oH5g8_zSuZlPQIHL9Ddv0d0TmlKo7_2aVAdt7r-bMdFKmbHIp7f5uNcn5pqE3uNa0riDAyvoNYxzgHZBv8c7;8d34a735eae3420d97565141045c07a1.16;47.98826;7.892623
Der Gefräßige Wurm;http://lh3.googleusercontent.com/rsgbbfiUNoZkXJpW2LJ1Atcu_nMgmpAgNsOB5LtGbk-Mk6G21uqHgfCJH1A6JyWxAVKU9hyMyq_et54whMz6;33f23d8ad92d4d63b36af1cf5c2aa9c3.16;47.985313;7.887246
Steineule;http://lh5.ggpht.com/HPiZqcqvQ3_UCipb2dnIGfI2QrPT8zaUEje9NFlGuAegvfrUrgOvZhe_JHvaSwJ7btc0VoBgaq4ciC8Dfvk;01113c15f4004be5ba6598a1e1b6cf44.16;47.983131;7.887281
