Weingarten Wappen	https://www.google.com/maps/place/47.99434,7.810533
Broken Concrete Sculpture	https://www.google.com/maps/place/48.033745,7.851061
Frau Mit Kind	https://www.google.com/maps/place/48.009288,7.840731
Aussichtspunkt 	https://www.google.com/maps/place/48.010411,7.869904
Auferstehungs-Gemeinde	https://www.google.com/maps/place/47.983515,7.897535
Nadelwald Tattoo 	https://www.google.com/maps/place/47.988718,7.867096
Kinder Skulptur Am Stadtrainsee	https://www.google.com/maps/place/48.0892,7.957628
Pferd	https://www.google.com/maps/place/47.994431,7.853708
Karma Buddha	https://www.google.com/maps/place/47.996318,7.844359
Zu unser Frauen Berg	https://www.google.com/maps/place/47.996105,7.84817
Dionysos	https://www.google.com/maps/place/47.98835,7.846017
Erzbischofskirche	https://www.google.com/maps/place/47.994932,7.853788
Spielplatz 	https://www.google.com/maps/place/48.02406,7.861133
Brunnen In Der Passage	https://www.google.com/maps/place/47.995467,7.849663
Kaiser Joseph Str. Brunnen	https://www.google.com/maps/place/47.991178,7.848283
Regenbogen Stift	https://www.google.com/maps/place/48.03914,7.811846
Katze	https://www.google.com/maps/place/47.991231,7.846571
Schattenstein	https://www.google.com/maps/place/48.003313,7.817049
Trojanisches Pferd 	https://www.google.com/maps/place/48.011766,7.782297
Kaffee Time Out 	https://www.google.com/maps/place/47.988811,7.849838
Kunstruine	https://www.google.com/maps/place/47.992217,7.849777
Stätische Kinderschule	https://www.google.com/maps/place/48.092712,7.96129
Kornkreis	https://www.google.com/maps/place/47.989937,7.847972
Gottesackerkapelle	https://www.google.com/maps/place/48.02195,7.861134
Halfpipe Dietenbachpark	https://www.google.com/maps/place/48.002522,7.804419
Steinskulptur	https://www.google.com/maps/place/47.99367,7.846899
Graffiti Dreisam-Unterführung	https://www.google.com/maps/place/47.990829,7.84399
Lebens Portal	https://www.google.com/maps/place/47.990328,7.857221
Mundenhof Spieldrache	https://www.google.com/maps/place/48.013358,7.782267
Jesuskreuz	https://www.google.com/maps/place/48.020328,7.862371
Alien Flat 	https://www.google.com/maps/place/48.029677,7.809013
	https://www.google.com/maps/place/47.990043,7.851866
Altstadtbrunnen	https://www.google.com/maps/place/47.995875,7.847885
Aristoteles	https://www.google.com/maps/place/47.993675,7.846064
Gertrud Luckner Stolperstein	https://www.google.com/maps/place/47.988965,7.846101
Bildstock St. Margarethe	https://www.google.com/maps/place/48.091669,7.962503
